customer_tweet_id,customer_created_at,customer_text_clean,support_tweet_id,support_text_clean,exploration_cluster,intent_id,intent_name,should_escalate,label_notes
1808437,2017-10-14 14:12:37+00:00,Can you give me a new phone because you’ve completely broken mine. Nothing works! I’ve not been able to make a call since IOS,1808435,We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started.,19,I09,CALLS_MESSAGES_NOTIFICATIONS,YES,Cannot make calls and says phone is completely broken; severe communication failure.
2015204,2017-11-05 15:45:02+00:00,Hey I️ need you to fix your shit now I️,2015202,Thanks for reaching out. We have a workaround for this here: DM us if you still need help.,14,I04,KEYBOARD_TEXT_BUG,NO,Explicit typing/I issue.
2005747,2017-11-04 01:38:07+00:00,Bruh these question marks are irritating. needs to fix this.,2005746,Great news; we have some steps! Just visit the link for steps to fix the issue: DM us any questions.,17,I04,KEYBOARD_TEXT_BUG,NO,Question-mark character bug.
2004477,2017-11-03 22:04:35+00:00,why does my phone change the letter “I️” to I️ !?!!!??!!!! FIX THIS,2004476,We’re here to address the issue you're experiencing. Let's team up in Direct Message using the link below to continue.,15,I04,KEYBOARD_TEXT_BUG,NO,Explicit letter-I character substitution.
1805550,2017-10-15 14:29:33+00:00,what’s happened to Apple Maps? The amount of wrong turns we have taken today because of the delay is crazy!,1805549,Let’s work together to get this addressed. Which device are you using? Let us know via a DM. We’ll go from there.,8,I07,APPS_AND_MEDIA,NO,Apple Maps/navigation issue.
1920034,2017-10-18 14:17:15+00:00,could you fix the Bluetooth so it stops disconnecting every two god damn seconds? 🤦🏻‍♀️,1920033,Let's look into that. Send us a DM and we'll go from there.,17,I06,CONNECTIVITY,NO,Bluetooth repeatedly disconnects.
2557246,2017-11-16 15:03:17+00:00,My iPhone 6 is changing all of my “i” to “A ?”. I️ fixed it by using a text replacement but is there a better fix?,2557245,"Great question. iOS 11.1.1 resolves the autocorrect issue. Back up, update, and let us know if that helps. Take a look at this article for the steps:",18,I04,KEYBOARD_TEXT_BUG,NO,Explicit I/character substitution.
1579729,2017-11-04 15:18:15+00:00,you guys need to fix texts. I’m tired of typing “i” and getting this I️,1579727,This article can help with that: Please DM us if the issue continues.,14,I04,KEYBOARD_TEXT_BUG,NO,Explicit typing/letter-I issue.
956340,2017-10-21 20:20:06+00:00,your recent iOS 11 update has made my phone useless as a visually impaired user. Zoom and display poor now,956338,We want all of our customers to have the best experience. Reach out to our Accessibility team here:,4,I05,SCREEN_TOUCH_DISPLAY,YES,Accessibility/display/touch issue after update; needs individualized support.
2057458,2017-10-06 20:58:00+00:00,IOS 11 is killing my battery 😭,2057457,DM us which device and version of iOS 11 you’re using. Find this information under Settings &gt; General &gt; About.,4,I03,BATTERY_CHARGING,NO,Explicit battery complaint.
2341917,2017-11-13 17:16:23+00:00,i installed the latest version. i also did the nvram reset as suggested by your operator. but still the communication from the mac is not going to samsung monitor as it was doing before the installation of 10.13.1,2341919,"OK, thanks. We’d like to look into this a bit further with you. Use the link below to join us in DM, and we’ll take it from there.",7,I11,MAC_ITUNES_DEVELOPER,NO,Mac-to-monitor communication issue.
2041682,2017-11-08 02:26:56+00:00,"But of course still no edit button so I️ can fix that stupid question mark thing, thanks thanks",2041681,We're here to help DM us so that we can look more into this issue with you. Which iOS version do you have?,1,I04,KEYBOARD_TEXT_BUG,NO,Explicit question-mark typing issue.
447348,2017-12-02 12:18:00+00:00,"So first I was forced to update my iPhone 6 to iOS 11, after that I noticed that he became so slow, and now outta the blue he’s randomly restarting itself. I mean honestly speaking, what should I expect next ? Cause this last update is getting on my nerves tbh. Thanks.",549691,"We're here to help. We've received your DM, and will continue there. Look for a reply soon.",4,I02,DEVICE_PERFORMANCE_AND_STABILITY,YES,Update caused slow performance and repeated restarts.
1586874,2017-11-04 12:55:03+00:00,Updated to iOS.11 still not seeing new emojis,1586872,Let's check the update completed. Does iOS 11.1 show in Settings &gt; General &gt; About?,16,I13,HOW_TO_OR_FEATURE,NO,Asks about feature availability/new emojis.
310250,2017-10-06 23:19:16+00:00,I need some help with my beats headphones. Can I take them into an apple store for an exchange if they stopped working,310248,We can save you a trip! Please DM us to continue.,13,I10,WATCH_AUDIO_ACCESSORIES,YES,Accessory exchange is a case-specific service request.
941077,2017-10-11 02:03:23+00:00,"Hey , this latest update is making my phone overheat. Known issue? Only me? What’s up?",941076,We're happy to help. DM us at the link below for further assistance. We can go from there.,6,I02,DEVICE_PERFORMANCE_AND_STABILITY,NO,Overheating after latest update.
9250,2017-11-02 10:34:16+00:00,Your new update won’t let me type the letter “I️” without a weird character coming up,1437525,We'd like to assist as best we can. DM us and we'll see what we can do to assist.,15,I04,KEYBOARD_TEXT_BUG,NO,Update causing letter-I text corruption.
2540958,2017-11-01 15:06:23+00:00,Anybody else’s phone acting funny when you type a capital letter I️? Mine autocorrects to a weird symbol and the letter a...,2540957,Hey Shelby. We can help. DM and tell us what version of iOS you see under Settings &gt; General &gt; About &gt; Version.,15,I04,KEYBOARD_TEXT_BUG,NO,Explicit typing/autocorrect issue.
1898117,2017-10-23 17:27:30+00:00,help i literally just got this iphone 7+ in July it shouldn’t be so janky already. Its completely updated,1898116,We can definitely look into this further with you. Send us a DM and let us know if it only happens with this one app.,10,I02,DEVICE_PERFORMANCE_AND_STABILITY,YES,New phone is already malfunctioning despite being fully updated.
2894778,2017-11-28 15:44:43+00:00,"After persistent notifications to update, I attempted to update my iPhone 7 to iOS 11.1.2, which bricked my phone. I tried to update via iTunes, which didn't work. I tried to restore the phone, which failed with multiple computers and cables.",2894777,We'd be happy to help with this. Send us a DM and we'll get started there.,3,I01,IOS_UPDATE_PROBLEM,YES,Update attempt bricked phone and iTunes recovery failed.
2281194,2017-11-11 17:56:59+00:00,"Why I can't login on iMessages on my iMac? I tried everything that show the apple help page, just get this error:",2281192,Thanks for reaching out. We're happy to help get you signed in. We recommend the steps in our article here: Keep us posted on the results.,13,I11,MAC_ITUNES_DEVELOPER,NO,iMessage on iMac login/error issue.
2018478,2017-11-04 18:31:57+00:00,"Dear , WHAT THE ACTUAL FUCK. All my music is gone. WHY! 🤬",2018477,We're here for you. Try tapping on Settings&gt;Music and enabling iCloud Music Library. DM us if you need addtional help.,19,I07,APPS_AND_MEDIA,YES,User reports all music has disappeared; potential data/library loss.
1476992,2017-11-02 20:31:54+00:00,Omg me too!!! I️ thought I️ was going insane.. wtf,1476991,We can help. Meet us in Direct Message at the link below. We'll get started there.,0,I04,KEYBOARD_TEXT_BUG,NO,Explicit reaction to the I/question-mark bug.
942749,2017-10-21 06:41:16+00:00,". rep: “Is it showing anything?” Me: “No, it’s iOS 11, it’s buggy as shit” Rep: “Mmhmm. Indeed”",942748,We'd like to help. DM us & tell us more about what's going on.,4,I02,DEVICE_PERFORMANCE_AND_STABILITY,YES,Repeated crashes/buggy iOS with no specific simple resolution.
2288778,2017-11-12 02:57:21+00:00,Ima need apple to fix this spelling problem thank,2288777,"Let's work on this together. DM us and let us know which type of device you're using, and more about the issue you're having:",12,I04,KEYBOARD_TEXT_BUG,NO,Explicit spelling/typing problem.
2273951,2017-11-11 04:14:04+00:00,So y’all just gone ignore the box situation,2273950,"iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up:",10,I04,KEYBOARD_TEXT_BUG,NO,“Box situation” clearly refers to the established typing bug.
489695,2017-12-01 15:26:18+00:00,I got it sorted by talking to someone via your chat facility. I am very pleased iCloud exists and works properly! Thank you :),489694,That's great news. We're happy to know that you were able to locate your photos. Enjoy your day.,12,I14,OTHER_OR_UNCLEAR,NO,Resolved through chat and expresses satisfaction.
43197,2017-11-22 20:23:34+00:00,"Apple can I have the option back for auto brightness, would be fab since my battery is atrocious anyway 👍🏻",43196,"Auto-Brightness is still available, it's just moved to Settings &gt; General &gt; Accessibility &gt; Display Accommodations. Also, if you're having issues with your battery, meet us in DM with some details, tell us which country you're in, and we'll take a look with you.",8,I13,HOW_TO_OR_FEATURE,NO,Explicit feature/settings request for Auto-Brightness.
2412476,2017-11-14 16:31:36+00:00,After the miserable experience with my computer it's getting really hard to justify staying with Apple at all. It's frustrating to be with a company for 20 years only to basically have them tell you to bug off.,2412475,Let's look at your options together. Please DM us about this experience and we'll get started.,8,I12,ORDERS_REPAIRS_SUPPORT,YES,Broad support/computer service complaint; requires human follow-up.
2977363,2017-11-17 00:20:20+00:00,can you guys fucking fix the fucking iPhone my fucking phone freezes every fucking day I have to reset it twice in a fucking day I didn’t pay fucking $700 for a fucking android. Fix your shit,2977361,We definitely want to have your iPhone working properly for you without any issues. Could you send us a DM with more details such as which iPhone you're using as well as the iOS version that's running currently?,9,I02,DEVICE_PERFORMANCE_AND_STABILITY,YES,Repeated daily freezing requiring resets; severe device issue.
399949,2017-10-09 18:06:51+00:00,I did an update on my phone and it’s super sluggish and randomly scrolls after texting. What gives ?,399948,Let's sit down and see what we can find. Here's a link to DM us.,7,I02,DEVICE_PERFORMANCE_AND_STABILITY,NO,Update caused sluggishness/erratic scrolling.
2377125,2017-11-14 03:04:42+00:00,since I updated my new 6s plus to 11.1.1 iOS I no longer am receiving any of my phone calls or voice mails. #1 job is phone.,2377123,This is not the experience we want you to have after updating your iPhone. Reach out to us in DM with more information about the issue you are experiencing.,16,I09,CALLS_MESSAGES_NOTIFICATIONS,YES,Update caused inability to receive calls/voicemail; important communication failure.
2789171,2017-11-21 19:45:53+00:00,Touch issue is getting worse after each iOS update.,2789169,"We're happy to look into this with you. To get started, let us know which model iPhone you're referring to and which iOS version you have installed. You can check this under Settings &gt; General &gt; About. Also, what do you mean specifically by touch issue?",6,I05,SCREEN_TOUCH_DISPLAY,YES,Touch problem worsening after updates.
1981415,2017-11-02 15:29:57+00:00,i would appreciate if you guys fix this cuz it’s annoying already,1981414,We'd like to learn more about the behavior you're experiencing. Let us know what iOS version you have installed in DM.,17,I14,OTHER_OR_UNCLEAR,YES,No concrete symptom.
274974,2017-11-25 03:01:53+00:00,my phones literally been turning on for 14 hours fix this,274973,We are here for you. Let's take a look at this further for you. Reach out to us in DM.,17,I02,DEVICE_PERFORMANCE_AND_STABILITY,YES,Phone has been stuck turning on for 14 hours.
2957139,2017-11-29 19:24:45+00:00,just put my phone on CHARGE and it went from 40% to 30% :) wow :) thanks,2957138,We'd like to look into this issue with you. Send us a DM so we can chat there.,10,I03,BATTERY_CHARGING,NO,Battery percentage decreases while charging.
2019304,2017-11-04 19:27:24+00:00,what’s wrong with the capital i guys,2019303,We are pleased to provide a great workaround. Let us know if you have any questions after these steps:,19,I04,KEYBOARD_TEXT_BUG,NO,Capital-I issue.
1709346,2017-11-07 00:24:59+00:00,Hi love all that you do. New iPhone 8 Plus has been doing this weird question mark whenever I use the letter “I”. Bizarre #,1709345,Here’s what you can do to work around the issue until it’s fixed in a future software update:,1,I04,KEYBOARD_TEXT_BUG,NO,Question-mark character when typing I.
1997801,2017-11-03 12:52:28+00:00,The letter I bout to be chalked. Wtf goin on why the letter I️ messed up??,1997800,We're happy to help. Send us a DM letting us know which device you're using and the iOS version installed.,15,I04,KEYBOARD_TEXT_BUG,NO,Letter-I typing issue.
2031479,2017-11-07 03:53:17+00:00,i just finished charging my phone like 30 minutes ago and is already on 29% explain????????,2031478,Thanks for reaching out. Let's see what's going on. Send us a DM with the iOS version you're using to get started.,5,I03,BATTERY_CHARGING,NO,Rapid battery drain after charging.
2512321,2017-11-15 21:36:16+00:00,"I'm having the hardest time with my Apple ID, the call center couldn't troubleshoot and no luck online Why is it so difficult?",2512320,What's going on with your Apple ID? Maybe we can offer some advice. Send us a DM and let us know.,8,I08,ACCOUNT_AND_PAYMENT,YES,Apple ID access problem remains unresolved.
1693504,2017-11-06 17:34:28+00:00,. what the fuck is this question mark I️ keep getting?,1693503,Here’s what you can do to work around the issue until it’s fixed in a future software update:,1,I04,KEYBOARD_TEXT_BUG,NO,Explicit question-mark character while typing.
1627592,2017-11-06 05:02:14+00:00,Already did that and it didn’t help,1627594,We appreciate the update. Let's meet in DM to continue on with this issue.,7,I14,OTHER_OR_UNCLEAR,YES,Follow-up says prior step failed but omits the underlying issue.
1451605,2017-11-02 15:49:31+00:00,Well fuck it do it on here 2 y’all need to fix y’all shit ASAP,1451603,Thanks for reaching out. Send us a DM with your exact iOS and iPhone model. We'd like to assist.,14,I14,OTHER_OR_UNCLEAR,YES,Vague request to continue via chat with no concrete issue.
2639631,2017-11-17 20:33:23+00:00,i need to delete cc from Wallet/Apple Pay?,2639630,Check out this link for the steps to take to remove a card from Apple Pay:,8,I08,ACCOUNT_AND_PAYMENT,NO,Explicitly asks to delete a credit card from Apple Pay/Wallet.
